
#GA 4.1.0RePy - GRAPH 'e_quality' OPENED, 09.03.22-21:43:27#
#GA 4.1.0RePy - GRAPH 'e_quality' OPENED, 09.03.22-21:43:27#
#GA 4.1.0RePy - GRAPH 'e_quality' OPENED, 09.03.22-21:43:27#
#GA 4.1.0RePy - GRAPH 'e_quality' OPENED, 09.03.22-21:43:27#
#GA 4.1.0RePy - GRAPH 'e_quality' OPENED, 09.03.22-21:43:27#
#GA 4.1.0RePy - GRAPH 'e_quality' OPENED, 09.03.22-21:43:27#
#GA 4.1.0RePy - GRAPH 'e_quality' OPENED, 09.03.22-21:43:27#
#GA 4.1.0RePy - GRAPH 'e_quality' OPENED, 09.03.22-21:43:27#
#GA 4.1.0RePy - GRAPH 'e_quality' OPENED, 09.03.22-21:43:27#
#GA 4.1.0RePy - GRAPH 'e_quality' OPENED, 09.03.22-21:43:27#
#GA 4.1.0RePy - GRAPH 'e_quality' OPENED, 09.03.22-21:43:27#
#GA 4.1.0RePy - GRAPH 'e_quality' OPENED, 09.03.22-21:43:27#
0, 0.2416736115729299
0, 2.017682134836927
0, 0.7657103095290416
0, 0.11794285052834913
0, 0.2798052859533856
0, 0.187414227967507
0, 0.302675056609858
0, 0.44149444902861945
0, 0.41465964662065036
0, 0.38763059087148566
0, 0.023448284991531343
0, 0.29196063161228314
1, 0.11794285052834913
1, 0.3005344719814904
1, 0.2598842719103798
1, 0.302675056609858
1, 0.2416736115729299
1, 0.2798052859533856
1, 0.1583724886186455
1, 0.18680507635822657
1, 0.023448284991531343
1, 0.030427042143038867
1, 0.44149444902861945
1, 0.3861112548826026
2, 0.0663719845916366
2, 0.2598842719103798
2, 0.302675056609858
2, 0.2471773357621676
2, 0.23877776782504614
2, 0.2416736115729299
2, 0.11525695730255776
2, 0.15774510342480563
2, 0.004100259706195759
2, 0.08107260041150374
2, 0.39526447558663935
2, 0.023448284991531343
3, 0.06487672915800159
3, 0.2598842719103798
3, 0.302675056609858
3, 0.11525695730255776
3, 0.23877776782504614
3, 0.052444920047415314
3, 0.0810196095111276
3, 0.011723677936354742
3, 0.1571405855179694
3, 0.2416736115729299
3, 0.004100259706195759
3, 0.023448284991531343
4, 0.06487672915800159
4, 0.302675056609858
4, 0.019847187147705298
4, 0.01852482225726761
4, 0.011723677936354742
4, 0.052444920047415314
4, 0.04025873845753612
4, 0.09849253017701563
4, 0.02349840261076512
4, 0.004100259706195759
4, 0.2416736115729299
4, 0.00347797405887543
5, 0.0009132066589992995
5, 0.04287943406747913
5, 0.019847187147705298
5, 0.0035079519709190336
5, 0.02478732768192426
5, 0.01852482225726761
5, 0.04025873845753612
5, 0.0016751642197708205
5, 0.02349840261076512
5, 0.0016111871481395167
5, 0.22291337746356646
5, 0.003329905128624947
6, 0.04287943406747913
6, 0.0009132066589992995
6, 0.019847187147705298
6, 0.0005886823233193542
6, 0.02478732768192426
6, 0.01852482225726761
6, 0.0016720530143608477
6, 0.020360035271613175
6, 0.0016111871481395167
6, 0.009027702942563479
6, 0.003329905128624947
6, 0.2228954723891204
7, 0.04287943406747913
7, 0.0009132066589992995
7, 0.019847187147705298
7, 0.000586638139128681
7, 0.01852482225726761
7, 0.02478732768192426
7, 0.0001643738594036933
7, 0.020360035271613175
7, 0.0016111871481395167
7, 0.003329905128624947
7, 0.011140838058981481
7, 0.002058851298645168
8, 0.04287943406747913
8, 0.0009132066589992995
8, 0.002529347265793326
8, 0.01184718191355334
8, 0.02478732768192426
8, 0.00026894594067952015
8, 0.00016390128505528896
8, 0.006108736157277444
8, 0.0016111871481395167
8, 0.0032274754571549403
8, 0.011140838058981481
8, 0.002058851298645168
9, 0.032602362986907475
9, 0.0009132066589992995
9, 0.002529347265793326
9, 0.011068766832864113
9, 0.007777371625090897
9, 0.00016390128505528896
9, 0.006108736157277444
9, 0.00026894594067952015
9, 0.0032274754571549403
9, 0.0016111871481395167
9, 0.011140838058981481
9, 0.002058851298645168
10, 0.032602362986907475
10, 0.0009132066589992995
10, 0.008728099900639342
10, 0.002529347265793326
10, 0.007777371625090897
10, 0.00026894594067952015
10, 0.0028531762004979904
10, 0.00016390128505528896
10, 0.005105104656809593
10, 0.0016111871481395167
10, 0.011140838058981481
10, 0.0020414961057446343
11, 0.010052330168267962
11, 0.0009132066589992995
11, 0.008728099900639342
11, 0.002529347265793326
11, 0.0031345254670424863
11, 0.00013829277579211185
11, 0.00026894594067952015
11, 0.004422386063571463
11, 0.0011718154223434112
11, 0.0016111871481395167
11, 0.011140838058981481
11, 0.0006951345156286144
12, 0.005019969969575893
12, 0.0009132066589992995
12, 0.005466974553265759
12, 0.002529347265793326
12, 0.002558625229379042
12, 0.00013829277579211185
12, 0.0001011711330385298
12, 0.004422386063571463
12, 0.0002652342857220672
12, 0.0016111871481395167
12, 0.00069437963358632
12, 0.007434615523844997
13, 0.005019969969575893
13, 0.0009132066589992995
13, 9.787020667190353e-05
13, 0.00013319050078334138
13, 0.0014982215061505359
13, 0.002529347265793326
13, 0.0001010401655516742
13, 0.00023271178454862434
13, 0.004076411436335695
13, 0.0016111871481395167
13, 0.00069437963358632
13, 0.007434615523844997
14, 0.005019969969575893
14, 0.0003396159965868808
14, 0.00012633653563789174
14, 0.0014982215061505359
14, 4.632686082408141e-05
14, 0.002529347265793326
14, 0.0001010401655516742
14, 0.0020659106280859776
